2025-01-06 15:20:46 Quiz 1 Answer: 3 Result: Incorrect
2025-01-06 15:20:48 Quiz 2 Answer: 3 Result: Incorrect
2025-01-06 15:20:49 Quiz 3 Answer: 3 Result: Incorrect
2025-01-06 15:20:49 Question 1:Rating 0
2025-01-06 15:20:49 Question 2:Rating 3
2025-01-06 15:20:49 Question 3:Rating 4
2025-01-06 15:20:49 __________________________________
2025-01-06 15:20:51 Question 1:Rating 0
2025-01-06 15:20:51 Question 2:Rating 4
2025-01-06 15:20:51 Question 3:Rating 4
2025-01-06 15:20:51 __________________________________
2025-01-06 15:20:51 Question 1:Rating 3
2025-01-06 15:20:51 Question 2:Rating 4
2025-01-06 15:20:51 Question 3:Rating 4
2025-01-06 15:20:51 __________________________________
2025-01-06 15:20:53 Question 1:Rating 4
2025-01-06 15:20:53 Question 2:Rating 4
2025-01-06 15:20:53 Question 3:Rating 4
2025-01-06 15:20:53 __________________________________
2025-01-06 15:20:53 Question 1:Rating 4
2025-01-06 15:20:53 Question 2:Rating 5
2025-01-06 15:20:53 Question 3:Rating 4
2025-01-06 15:20:53 __________________________________
2025-01-06 15:20:53 Question 1:Rating 4
2025-01-06 15:20:53 Question 2:Rating 5
2025-01-06 15:20:53 Question 3:Rating 4
2025-01-06 15:20:53 __________________________________
2025-01-06 15:20:53 Question 1:Rating 4
2025-01-06 15:20:53 Question 2:Rating 5
2025-01-06 15:20:53 Question 3:Rating 4
2025-01-06 15:20:53 __________________________________
2025-01-06 15:20:53 Question 1:Rating 4
2025-01-06 15:20:53 Question 2:Rating 4
2025-01-06 15:20:53 Question 3:Rating 4
2025-01-06 15:20:53 __________________________________
2025-01-06 15:20:54 Question 1:Rating 4
2025-01-06 15:20:54 Question 2:Rating 4
2025-01-06 15:20:54 Question 3:Rating 5
2025-01-06 15:20:54 __________________________________
2025-01-06 15:20:56 Question 1:Rating 4
2025-01-06 15:20:56 Question 2:Rating 5
2025-01-06 15:20:56 Question 3:Rating 5
2025-01-06 15:20:56 __________________________________
2025-01-06 15:20:57 Question 1:Rating 4
2025-01-06 15:20:57 Question 2:Rating 5
2025-01-06 15:20:57 Question 3:Rating 5
2025-01-06 15:20:57 __________________________________
2025-01-06 15:20:57 Question 1:Rating 4
2025-01-06 15:20:57 Question 2:Rating 5
2025-01-06 15:20:57 Question 3:Rating 5
2025-01-06 15:20:57 __________________________________
2025-01-06 15:20:57 Question 1:Rating 4
2025-01-06 15:20:57 Question 2:Rating 5
2025-01-06 15:20:57 Question 3:Rating 5
2025-01-06 15:20:57 __________________________________
2025-01-06 15:20:57 Question 1:Rating 4
2025-01-06 15:20:57 Question 2:Rating 5
2025-01-06 15:20:57 Question 3:Rating 5
2025-01-06 15:20:57 __________________________________
2025-01-06 15:20:57 Question 1:Rating 4
2025-01-06 15:20:57 Question 2:Rating 5
2025-01-06 15:20:57 Question 3:Rating 5
2025-01-06 15:20:57 __________________________________
2025-01-06 15:20:57 Question 1:Rating 4
2025-01-06 15:20:57 Question 2:Rating 5
2025-01-06 15:20:57 Question 3:Rating 5
2025-01-06 15:20:57 __________________________________
2025-01-06 15:20:57 Question 1:Rating 4
2025-01-06 15:20:57 Question 2:Rating 5
2025-01-06 15:20:57 Question 3:Rating 5
2025-01-06 15:20:57 __________________________________
2025-01-06 15:20:57 Question 1:Rating 4
2025-01-06 15:20:57 Question 2:Rating 5
2025-01-06 15:20:57 Question 3:Rating 5
2025-01-06 15:20:57 __________________________________
2025-01-06 15:20:57 Question 1:Rating 4
2025-01-06 15:20:57 Question 2:Rating 5
2025-01-06 15:20:57 Question 3:Rating 5
2025-01-06 15:20:57 __________________________________
2025-01-06 15:20:57 Question 1:Rating 4
2025-01-06 15:20:57 Question 2:Rating 5
2025-01-06 15:20:57 Question 3:Rating 5
2025-01-06 15:20:57 __________________________________
2025-01-06 15:20:57 Question 1:Rating 4
2025-01-06 15:20:57 Question 2:Rating 5
2025-01-06 15:20:57 Question 3:Rating 5
2025-01-06 15:20:57 __________________________________
2025-01-06 15:20:57 Question 1:Rating 4
2025-01-06 15:20:57 Question 2:Rating 5
2025-01-06 15:20:57 Question 3:Rating 5
2025-01-06 15:20:57 __________________________________
2025-01-06 15:20:58 Question 1:Rating 4
2025-01-06 15:20:58 Question 2:Rating 5
2025-01-06 15:20:58 Question 3:Rating 5
2025-01-06 15:20:58 __________________________________
2025-01-06 15:21:00 _______________end________________
2025-01-06 15:35:41 content2
2025-01-06 15:35:46 Quiz 13×
2025-01-06 15:35:49 Quiz 23×
2025-01-06 15:35:51 Quiz 33×
2025-01-06 15:35:59 Quiz 14×
2025-01-06 15:36:00 Quiz 24×
2025-01-06 15:36:02 Quiz 34○
2025-01-06 15:36:02 Question 1:Rating 0
2025-01-06 15:36:02 Question 2:Rating 0
2025-01-06 15:36:02 Question 3:Rating 0
2025-01-06 15:36:02 __________________________________
2025-01-06 15:36:04 Question 1:Rating 0
2025-01-06 15:36:04 Question 2:Rating 4
2025-01-06 15:36:04 Question 3:Rating 0
2025-01-06 15:36:04 __________________________________
2025-01-06 15:36:06 Question 1:Rating 0
2025-01-06 15:36:06 Question 2:Rating 4
2025-01-06 15:36:06 Question 3:Rating 5
2025-01-06 15:36:06 __________________________________
2025-01-06 15:36:09 _______________end________________
2025-01-06 15:40:49 content2
2025-01-06 15:40:52 Quiz 1Answer3×
2025-01-06 15:40:53 Quiz 2Answer3×
2025-01-06 15:40:55 Quiz 3Answer3×
2025-01-06 15:43:07 content2
2025-01-06 15:43:10 Quiz 1,Answer3×
2025-01-06 15:43:11 Quiz 2,Answer3×
2025-01-06 15:43:13 Quiz 3,Answer3×
2025-01-06 15:54:06 content2
2025-01-06 15:54:08 Quiz 1/Answer/3/×
2025-01-06 15:54:10 Quiz 2/Answer/3/×
2025-01-06 15:54:12 Quiz 3/Answer/3/×
2025-01-06 15:56:58 content2
2025-01-06 15:57:01 Quiz,1,Answer,3,×
2025-01-06 15:57:02 Quiz,2,Answer,3,×
2025-01-06 15:57:04 Quiz,3,Answer,3,×
2025-01-06 16:02:19 content2,
2025-01-06 16:02:22 Quiz,1,Answer,3,×
2025-01-06 16:02:24 Quiz,2,Answer,3,×
2025-01-06 16:02:25 Quiz,3,Answer,3,×
2025-01-06 16:04:24 ,content2,
2025-01-06 16:04:27 ,Quiz,1,Answer,3,×
2025-01-06 16:04:29 ,Quiz,2,Answer,3,×
2025-01-06 16:04:30 ,Quiz,3,Answer,3,×
2025-01-06 16:05:13 ,content2,
2025-01-06 16:05:17 ,Quiz,1,Answer,3,×
2025-01-06 16:05:19 ,Quiz,2,Answer,2,○
2025-01-06 16:05:22 ,Quiz,3,Answer,1,×
2025-01-06 16:05:36 ,Quiz,1,Answer,3,×
2025-01-06 16:05:40 ,Quiz,2,Answer,4,×
2025-01-06 16:05:41 ,Quiz,3,Answer,4,○
2025-01-06 16:05:41 ,Question, 1,Rating, 0
2025-01-06 16:05:41 ,Question, 2,Rating, 0
2025-01-06 16:05:41 ,Question, 3,Rating, 5
2025-01-06 16:05:41 ,__________________________________,
2025-01-06 16:05:42 ,Question, 1,Rating, 0
2025-01-06 16:05:42 ,Question, 2,Rating, 5
2025-01-06 16:05:42 ,Question, 3,Rating, 5
2025-01-06 16:05:42 ,__________________________________,
2025-01-06 16:05:44 ,Question, 1,Rating, 4
2025-01-06 16:05:44 ,Question, 2,Rating, 5
2025-01-06 16:05:44 ,Question, 3,Rating, 5
2025-01-06 16:05:44 ,__________________________________,
2025-01-06 16:05:44 ,Question, 1,Rating, 4
2025-01-06 16:05:44 ,Question, 2,Rating, 5
2025-01-06 16:05:44 ,Question, 3,Rating, 5
2025-01-06 16:05:44 ,__________________________________,
2025-01-06 16:05:44 ,Question, 1,Rating, 4
2025-01-06 16:05:44 ,Question, 2,Rating, 5
2025-01-06 16:05:44 ,Question, 3,Rating, 5
2025-01-06 16:05:44 ,__________________________________,
2025-01-06 16:05:44 ,Question, 1,Rating, 4
2025-01-06 16:05:44 ,Question, 2,Rating, 5
2025-01-06 16:05:44 ,Question, 3,Rating, 5
2025-01-06 16:05:44 ,__________________________________,
2025-01-06 16:05:44 ,Question, 1,Rating, 4
2025-01-06 16:05:44 ,Question, 2,Rating, 5
2025-01-06 16:05:44 ,Question, 3,Rating, 5
2025-01-06 16:05:44 ,__________________________________,
2025-01-06 16:05:44 ,Question, 1,Rating, 4
2025-01-06 16:05:44 ,Question, 2,Rating, 5
2025-01-06 16:05:44 ,Question, 3,Rating, 5
2025-01-06 16:05:44 ,__________________________________,
2025-01-06 16:05:45 ,Question, 1,Rating, 4
2025-01-06 16:05:45 ,Question, 2,Rating, 5
2025-01-06 16:05:45 ,Question, 3,Rating, 5
2025-01-06 16:05:45 ,__________________________________,
2025-01-06 16:05:45 ,Question, 1,Rating, 4
2025-01-06 16:05:45 ,Question, 2,Rating, 5
2025-01-06 16:05:45 ,Question, 3,Rating, 5
2025-01-06 16:05:45 ,__________________________________,
2025-01-06 16:05:45 ,Question, 1,Rating, 4
2025-01-06 16:05:45 ,Question, 2,Rating, 5
2025-01-06 16:05:45 ,Question, 3,Rating, 5
2025-01-06 16:05:45 ,__________________________________,
2025-01-06 16:05:45 ,Question, 1,Rating, 4
2025-01-06 16:05:45 ,Question, 2,Rating, 5
2025-01-06 16:05:45 ,Question, 3,Rating, 5
2025-01-06 16:05:45 ,__________________________________,
2025-01-06 16:05:45 ,Question, 1,Rating, 4
2025-01-06 16:05:45 ,Question, 2,Rating, 5
2025-01-06 16:05:45 ,Question, 3,Rating, 5
2025-01-06 16:05:45 ,__________________________________,
2025-01-06 16:05:45 ,Question, 1,Rating, 4
2025-01-06 16:05:45 ,Question, 2,Rating, 5
2025-01-06 16:05:45 ,Question, 3,Rating, 5
2025-01-06 16:05:45 ,__________________________________,
2025-01-06 16:05:45 ,Question, 1,Rating, 4
2025-01-06 16:05:45 ,Question, 2,Rating, 5
2025-01-06 16:05:45 ,Question, 3,Rating, 5
2025-01-06 16:05:45 ,__________________________________,
2025-01-06 16:05:45 ,Question, 1,Rating, 4
2025-01-06 16:05:45 ,Question, 2,Rating, 5
2025-01-06 16:05:45 ,Question, 3,Rating, 5
2025-01-06 16:05:45 ,__________________________________,
2025-01-06 16:05:45 ,Question, 1,Rating, 4
2025-01-06 16:05:45 ,Question, 2,Rating, 5
2025-01-06 16:05:45 ,Question, 3,Rating, 5
2025-01-06 16:05:45 ,__________________________________,
2025-01-06 16:05:45 ,Question, 1,Rating, 4
2025-01-06 16:05:45 ,Question, 2,Rating, 5
2025-01-06 16:05:45 ,Question, 3,Rating, 5
2025-01-06 16:05:45 ,__________________________________,
2025-01-06 16:05:45 ,Question, 1,Rating, 4
2025-01-06 16:05:45 ,Question, 2,Rating, 5
2025-01-06 16:05:45 ,Question, 3,Rating, 5
2025-01-06 16:05:45 ,__________________________________,
2025-01-06 16:05:45 ,Question, 1,Rating, 3
2025-01-06 16:05:45 ,Question, 2,Rating, 5
2025-01-06 16:05:45 ,Question, 3,Rating, 5
2025-01-06 16:05:45 ,__________________________________,
2025-01-06 16:05:45 ,Question, 1,Rating, 3
2025-01-06 16:05:45 ,Question, 2,Rating, 5
2025-01-06 16:05:45 ,Question, 3,Rating, 5
2025-01-06 16:05:45 ,__________________________________,
2025-01-06 16:05:45 ,Question, 1,Rating, 3
2025-01-06 16:05:45 ,Question, 2,Rating, 5
2025-01-06 16:05:45 ,Question, 3,Rating, 5
2025-01-06 16:05:45 ,__________________________________,
2025-01-06 16:05:45 ,Question, 1,Rating, 3
2025-01-06 16:05:45 ,Question, 2,Rating, 4
2025-01-06 16:05:45 ,Question, 3,Rating, 5
2025-01-06 16:05:45 ,__________________________________,
2025-01-06 16:05:46 ,Question, 1,Rating, 3
2025-01-06 16:05:46 ,Question, 2,Rating, 4
2025-01-06 16:05:46 ,Question, 3,Rating, 5
2025-01-06 16:05:46 ,__________________________________,
2025-01-06 16:05:46 ,Question, 1,Rating, 3
2025-01-06 16:05:46 ,Question, 2,Rating, 4
2025-01-06 16:05:46 ,Question, 3,Rating, 5
2025-01-06 16:05:46 ,__________________________________,
2025-01-06 16:05:46 ,Question, 1,Rating, 3
2025-01-06 16:05:46 ,Question, 2,Rating, 4
2025-01-06 16:05:46 ,Question, 3,Rating, 5
2025-01-06 16:05:46 ,__________________________________,
2025-01-06 16:05:46 ,Question, 1,Rating, 3
2025-01-06 16:05:46 ,Question, 2,Rating, 3
2025-01-06 16:05:46 ,Question, 3,Rating, 5
2025-01-06 16:05:46 ,__________________________________,
2025-01-06 16:05:46 ,Question, 1,Rating, 3
2025-01-06 16:05:46 ,Question, 2,Rating, 3
2025-01-06 16:05:46 ,Question, 3,Rating, 5
2025-01-06 16:05:46 ,__________________________________,
2025-01-06 16:05:46 ,Question, 1,Rating, 3
2025-01-06 16:05:46 ,Question, 2,Rating, 3
2025-01-06 16:05:46 ,Question, 3,Rating, 5
2025-01-06 16:05:46 ,__________________________________,
2025-01-06 16:05:46 ,Question, 1,Rating, 3
2025-01-06 16:05:46 ,Question, 2,Rating, 3
2025-01-06 16:05:46 ,Question, 3,Rating, 4
2025-01-06 16:05:46 ,__________________________________,
2025-01-06 16:05:46 ,Question, 1,Rating, 3
2025-01-06 16:05:46 ,Question, 2,Rating, 3
2025-01-06 16:05:46 ,Question, 3,Rating, 5
2025-01-06 16:05:46 ,__________________________________,
2025-01-06 16:05:47 ,Question, 1,Rating, 3
2025-01-06 16:05:47 ,Question, 2,Rating, 3
2025-01-06 16:05:47 ,Question, 3,Rating, 5
2025-01-06 16:05:47 ,__________________________________,
2025-01-06 16:05:47 ,Question, 1,Rating, 3
2025-01-06 16:05:47 ,Question, 2,Rating, 3
2025-01-06 16:05:47 ,Question, 3,Rating, 5
2025-01-06 16:05:47 ,__________________________________,
2025-01-06 16:05:47 ,Question, 1,Rating, 3
2025-01-06 16:05:47 ,Question, 2,Rating, 3
2025-01-06 16:05:47 ,Question, 3,Rating, 5
2025-01-06 16:05:47 ,__________________________________,
2025-01-06 16:05:47 ,Question, 1,Rating, 3
2025-01-06 16:05:47 ,Question, 2,Rating, 3
2025-01-06 16:05:47 ,Question, 3,Rating, 5
2025-01-06 16:05:47 ,__________________________________,
2025-01-06 16:05:47 ,Question, 1,Rating, 3
2025-01-06 16:05:47 ,Question, 2,Rating, 3
2025-01-06 16:05:47 ,Question, 3,Rating, 5
2025-01-06 16:05:47 ,__________________________________,
2025-01-06 16:05:47 ,Question, 1,Rating, 3
2025-01-06 16:05:47 ,Question, 2,Rating, 3
2025-01-06 16:05:47 ,Question, 3,Rating, 5
2025-01-06 16:05:47 ,__________________________________,
2025-01-06 16:05:47 ,Question, 1,Rating, 3
2025-01-06 16:05:47 ,Question, 2,Rating, 3
2025-01-06 16:05:47 ,Question, 3,Rating, 5
2025-01-06 16:05:47 ,__________________________________,
2025-01-06 16:05:47 ,Question, 1,Rating, 3
2025-01-06 16:05:47 ,Question, 2,Rating, 3
2025-01-06 16:05:47 ,Question, 3,Rating, 5
2025-01-06 16:05:47 ,__________________________________,
2025-01-06 16:05:47 ,Question, 1,Rating, 3
2025-01-06 16:05:47 ,Question, 2,Rating, 3
2025-01-06 16:05:47 ,Question, 3,Rating, 4
2025-01-06 16:05:47 ,__________________________________,
2025-01-06 16:05:47 ,Question, 1,Rating, 3
2025-01-06 16:05:47 ,Question, 2,Rating, 3
2025-01-06 16:05:47 ,Question, 3,Rating, 5
2025-01-06 16:05:47 ,__________________________________,
2025-01-06 16:05:47 ,Question, 1,Rating, 3
2025-01-06 16:05:47 ,Question, 2,Rating, 3
2025-01-06 16:05:47 ,Question, 3,Rating, 5
2025-01-06 16:05:47 ,__________________________________,
2025-01-06 16:05:47 ,Question, 1,Rating, 3
2025-01-06 16:05:47 ,Question, 2,Rating, 3
2025-01-06 16:05:47 ,Question, 3,Rating, 5
2025-01-06 16:05:47 ,__________________________________,
2025-01-06 16:05:49 ,Question, 1,Rating, 3
2025-01-06 16:05:49 ,Question, 2,Rating, 3
2025-01-06 16:05:49 ,Question, 3,Rating, 5
2025-01-06 16:05:49 ,__________________________________,
2025-01-06 16:05:49 ,Question, 1,Rating, 3
2025-01-06 16:05:49 ,Question, 2,Rating, 3
2025-01-06 16:05:49 ,Question, 3,Rating, 5
2025-01-06 16:05:49 ,__________________________________,
2025-01-06 16:05:49 ,Question, 1,Rating, 3
2025-01-06 16:05:49 ,Question, 2,Rating, 3
2025-01-06 16:05:49 ,Question, 3,Rating, 5
2025-01-06 16:05:49 ,__________________________________,
2025-01-06 16:05:49 ,Question, 1,Rating, 3
2025-01-06 16:05:49 ,Question, 2,Rating, 3
2025-01-06 16:05:49 ,Question, 3,Rating, 5
2025-01-06 16:05:49 ,__________________________________,
2025-01-06 16:05:49 ,Question, 1,Rating, 3
2025-01-06 16:05:49 ,Question, 2,Rating, 3
2025-01-06 16:05:49 ,Question, 3,Rating, 5
2025-01-06 16:05:49 ,__________________________________,
2025-01-06 16:05:49 ,Question, 1,Rating, 3
2025-01-06 16:05:49 ,Question, 2,Rating, 3
2025-01-06 16:05:49 ,Question, 3,Rating, 5
2025-01-06 16:05:49 ,__________________________________,
2025-01-06 16:05:49 ,Question, 1,Rating, 3
2025-01-06 16:05:49 ,Question, 2,Rating, 3
2025-01-06 16:05:49 ,Question, 3,Rating, 5
2025-01-06 16:05:49 ,__________________________________,
2025-01-06 16:05:49 ,Question, 1,Rating, 3
2025-01-06 16:05:49 ,Question, 2,Rating, 3
2025-01-06 16:05:49 ,Question, 3,Rating, 5
2025-01-06 16:05:49 ,__________________________________,
2025-01-06 16:05:49 ,Question, 1,Rating, 3
2025-01-06 16:05:49 ,Question, 2,Rating, 3
2025-01-06 16:05:49 ,Question, 3,Rating, 5
2025-01-06 16:05:49 ,__________________________________,
2025-01-06 16:05:49 ,Question, 1,Rating, 3
2025-01-06 16:05:49 ,Question, 2,Rating, 3
2025-01-06 16:05:49 ,Question, 3,Rating, 5
2025-01-06 16:05:49 ,__________________________________,
2025-01-06 16:05:49 ,Question, 1,Rating, 3
2025-01-06 16:05:49 ,Question, 2,Rating, 3
2025-01-06 16:05:49 ,Question, 3,Rating, 5
2025-01-06 16:05:49 ,__________________________________,
2025-01-06 16:05:49 ,Question, 1,Rating, 3
2025-01-06 16:05:49 ,Question, 2,Rating, 3
2025-01-06 16:05:49 ,Question, 3,Rating, 5
2025-01-06 16:05:49 ,__________________________________,
2025-01-06 16:05:49 ,Question, 1,Rating, 3
2025-01-06 16:05:49 ,Question, 2,Rating, 3
2025-01-06 16:05:49 ,Question, 3,Rating, 5
2025-01-06 16:05:49 ,__________________________________,
2025-01-06 16:05:49 ,Question, 1,Rating, 3
2025-01-06 16:05:49 ,Question, 2,Rating, 3
2025-01-06 16:05:49 ,Question, 3,Rating, 5
2025-01-06 16:05:49 ,__________________________________,
2025-01-06 16:05:49 ,Question, 1,Rating, 3
2025-01-06 16:05:49 ,Question, 2,Rating, 3
2025-01-06 16:05:49 ,Question, 3,Rating, 5
2025-01-06 16:05:49 ,__________________________________,
2025-01-06 16:05:49 ,Question, 1,Rating, 3
2025-01-06 16:05:49 ,Question, 2,Rating, 3
2025-01-06 16:05:49 ,Question, 3,Rating, 5
2025-01-06 16:05:49 ,__________________________________,
2025-01-06 16:05:50 ,Question, 1,Rating, 3
2025-01-06 16:05:50 ,Question, 2,Rating, 3
2025-01-06 16:05:50 ,Question, 3,Rating, 5
2025-01-06 16:05:50 ,__________________________________,
2025-01-06 16:05:50 ,Question, 1,Rating, 3
2025-01-06 16:05:50 ,Question, 2,Rating, 3
2025-01-06 16:05:50 ,Question, 3,Rating, 5
2025-01-06 16:05:50 ,__________________________________,
2025-01-06 16:05:50 ,Question, 1,Rating, 3
2025-01-06 16:05:50 ,Question, 2,Rating, 3
2025-01-06 16:05:50 ,Question, 3,Rating, 5
2025-01-06 16:05:50 ,__________________________________,
2025-01-06 16:05:50 ,Question, 1,Rating, 3
2025-01-06 16:05:50 ,Question, 2,Rating, 3
2025-01-06 16:05:50 ,Question, 3,Rating, 5
2025-01-06 16:05:50 ,__________________________________,
2025-01-06 16:05:50 ,Question, 1,Rating, 3
2025-01-06 16:05:50 ,Question, 2,Rating, 3
2025-01-06 16:05:50 ,Question, 3,Rating, 5
2025-01-06 16:05:50 ,__________________________________,
2025-01-06 16:05:50 ,Question, 1,Rating, 3
2025-01-06 16:05:50 ,Question, 2,Rating, 3
2025-01-06 16:05:50 ,Question, 3,Rating, 5
2025-01-06 16:05:50 ,__________________________________,
2025-01-06 16:05:50 ,Question, 1,Rating, 3
2025-01-06 16:05:50 ,Question, 2,Rating, 3
2025-01-06 16:05:50 ,Question, 3,Rating, 5
2025-01-06 16:05:50 ,__________________________________,
2025-01-06 16:05:50 ,Question, 1,Rating, 3
2025-01-06 16:05:50 ,Question, 2,Rating, 3
2025-01-06 16:05:50 ,Question, 3,Rating, 5
2025-01-06 16:05:50 ,__________________________________,
2025-01-06 16:05:50 ,Question, 1,Rating, 3
2025-01-06 16:05:50 ,Question, 2,Rating, 3
2025-01-06 16:05:50 ,Question, 3,Rating, 5
2025-01-06 16:05:50 ,__________________________________,
2025-01-06 16:05:50 ,Question, 1,Rating, 3
2025-01-06 16:05:50 ,Question, 2,Rating, 3
2025-01-06 16:05:50 ,Question, 3,Rating, 5
2025-01-06 16:05:50 ,__________________________________,
2025-01-06 16:05:50 ,Question, 1,Rating, 3
2025-01-06 16:05:50 ,Question, 2,Rating, 3
2025-01-06 16:05:50 ,Question, 3,Rating, 5
2025-01-06 16:05:50 ,__________________________________,
2025-01-06 16:05:50 ,Question, 1,Rating, 3
2025-01-06 16:05:50 ,Question, 2,Rating, 3
2025-01-06 16:05:50 ,Question, 3,Rating, 5
2025-01-06 16:05:50 ,__________________________________,
2025-01-06 16:05:50 ,Question, 1,Rating, 3
2025-01-06 16:05:50 ,Question, 2,Rating, 3
2025-01-06 16:05:50 ,Question, 3,Rating, 5
2025-01-06 16:05:50 ,__________________________________,
2025-01-06 16:05:50 ,Question, 1,Rating, 3
2025-01-06 16:05:50 ,Question, 2,Rating, 3
2025-01-06 16:05:50 ,Question, 3,Rating, 5
2025-01-06 16:05:50 ,__________________________________,
2025-01-06 16:05:52 ,_______________end________________,
2025-01-06 16:05:59 ,content1,
2025-01-06 16:06:04 ,Quiz,1,Answer,2,×
2025-01-06 16:06:05 ,Quiz,2,Answer,2,○
2025-01-06 16:06:07 ,Quiz,3,Answer,2,×
2025-01-06 16:06:12 ,Stage,1 ,Points,0
2025-01-06 16:06:12 ,Interval.1,0
2025-01-06 16:06:23 ,Stage,2 ,Points,0
2025-01-06 16:06:23 ,Interval.2,3
2025-01-06 16:06:33 ,Stage,3 ,Points,0
2025-01-06 16:06:33 ,Interval.3,15
2025-01-06 16:06:41 ,Stage,4 ,Points,0
2025-01-06 16:06:41 ,Interval.4,16
